$GPGGA,190803.000,5926.2856,N,02444.7337,E,1,6,1.33,28.6,M,19.8,M,,*63
$GPGGA,190804.000,5926.2856,N,02444.7338,E,1,6,1.33,28.7,M,19.8,M,,*6A
$GPGGA,190805.000,5926.2856,N,02444.7338,E,1,6,1.33,28.9,M,19.8,M,,*65
$GPGGA,190806.000,5926.2856,N,02444.7339,E,1,6,1.33,29.1,M,19.8,M,,*6E
$GPGGA,190807.000,5926.2855,N,02444.7340,E,1,6,1.33,29.2,M,19.8,M,,*61
$GPGGA,190808.000,5926.2855,N,02444.7342,E,1,6,1.33,29.4,M,19.8,M,,*6A
$GPGGA,190809.000,5926.2855,N,02444.7343,E,1,6,1.33,29.6,M,19.8,M,,*68
$GPGGA,190810.000,5926.2854,N,02444.7344,E,1,6,1.33,29.8,M,19.8,M,,*68
$GPGGA,190811.000,5926.2854,N,02444.7345,E,1,6,1.33,30.0,M,19.8,M,,*68
$GPGGA,190812.000,5926.2854,N,02444.7346,E,1,6,1.33,30.2,M,19.8,M,,*6A
$GPGGA,190813.000,5926.2853,N,02444.7347,E,1,6,1.33,30.4,M,19.8,M,,*6B
$GPGGA,190814.000,5926.2853,N,02444.7349,E,1,6,1.33,30.6,M,19.8,M,,*60
$GPGGA,190815.000,5926.2852,N,02444.7350,E,1,6,1.33,30.8,M,19.8,M,,*66
$GPGGA,190816.000,5926.2852,N,02444.7351,E,1,6,1.33,31.0,M,19.8,M,,*6D
$GPGGA,190817.000,5926.2852,N,02444.7353,E,1,6,1.33,31.3,M,19.8,M,,*6D
$GPGGA,190818.000,5926.2851,N,02444.7354,E,1,6,1.33,31.5,M,19.8,M,,*60
$GPGGA,190819.000,5926.2851,N,02444.7355,E,1,6,1.33,31.8,M,19.8,M,,*6D
$GPGGA,190820.000,5926.2851,N,02444.7356,E,1,6,1.33,32.0,M,19.8,M,,*6F
$GPGGA,190821.000,5926.2851,N,02444.7358,E,1,6,1.33,32.3,M,19.8,M,,*63
$GPGGA,190822.000,5926.2851,N,02444.7359,E,1,6,1.33,32.6,M,19.8,M,,*64
$GPGGA,190823.000,5926.2850,N,02444.7361,E,1,6,1.33,32.8,M,19.8,M,,*61
$GPGGA,190824.000,5926.2850,N,02444.7363,E,1,6,1.33,33.1,M,19.8,M,,*6C
$GPGGA,190825.000,5926.2850,N,02444.7365,E,1,6,1.33,33.4,M,19.8,M,,*6E
$GPGGA,190826.000,5926.2849,N,02444.7368,E,1,5,1.40,33.7,M,19.8,M,,*6C
$GPGGA,190827.000,5926.2849,N,02444.7370,E,1,5,1.40,34.0,M,19.8,M,,*64
$GPGGA,190828.000,5926.2849,N,02444.7373,E,1,5,1.40,34.3,M,19.8,M,,*6B
$GPGGA,190829.000,5926.2848,N,02444.7375,E,1,5,1.40,34.6,M,19.8,M,,*68
$GPGGA,190830.000,5926.2848,N,02444.7376,E,1,5,1.40,34.9,M,19.8,M,,*6C
$GPGGA,190831.000,5926.2847,N,02444.7378,E,1,5,1.40,35.2,M,19.8,M,,*66
$GPGGA,190832.000,5926.2847,N,02444.7378,E,1,5,1.40,35.5,M,19.8,M,,*62
$GPGGA,190833.000,5926.2846,N,02444.7379,E,1,5,1.40,35.9,M,19.8,M,,*6F
$GPGGA,190834.000,5926.2846,N,02444.7379,E,1,5,1.40,36.2,M,19.8,M,,*60
$GPGGA,190835.000,5926.2845,N,02444.7380,E,1,5,1.40,36.5,M,19.8,M,,*63
$GPGGA,190836.000,5926.2845,N,02444.7381,E,1,5,1.40,36.9,M,19.8,M,,*6D
$GPGGA,190837.000,5926.2844,N,02444.7381,E,1,5,1.40,37.2,M,19.8,M,,*67
$GPGGA,190838.000,5926.2844,N,02444.7382,E,1,5,1.40,37.6,M,19.8,M,,*6F
$GPGGA,190839.000,5926.2844,N,02444.7384,E,1,6,1.33,38.0,M,19.8,M,,*66
$GPGGA,190840.000,5926.2843,N,02444.7385,E,1,6,1.33,38.4,M,19.8,M,,*6A
$GPGGA,190841.000,5926.2843,N,02444.7388,E,1,6,1.33,38.9,M,19.8,M,,*6B
$GPGGA,190842.000,5926.2843,N,02444.7390,E,1,6,1.33,39.3,M,19.8,M,,*6A
$GPGGA,190843.000,5926.2842,N,02444.7392,E,1,6,1.33,39.7,M,19.8,M,,*6C
$GPGGA,190844.000,5926.2842,N,02444.7395,E,1,6,1.33,40.2,M,19.8,M,,*67
$GPGGA,190845.000,5926.2841,N,02444.7398,E,1,6,1.33,40.7,M,19.8,M,,*6D
$GPGGA,190846.000,5926.2841,N,02444.7400,E,1,6,1.33,41.2,M,19.8,M,,*6C
$GPGGA,190847.000,5926.2840,N,02444.7403,E,1,6,1.33,41.7,M,19.8,M,,*6A
$GPGGA,190848.000,5926.2840,N,02444.7406,E,1,6,1.33,42.1,M,19.8,M,,*65
$GPGGA,190849.000,5926.2839,N,02444.7408,E,1,6,1.33,42.6,M,19.8,M,,*63
$GPGGA,190850.000,5926.2839,N,02444.7410,E,1,6,1.33,43.1,M,19.8,M,,*64
$GPGGA,190851.000,5926.2839,N,02444.7413,E,1,6,1.33,43.5,M,19.8,M,,*62
$GPGGA,190852.000,5926.2838,N,02444.7414,E,1,6,1.33,43.9,M,19.8,M,,*6B
$GPGGA,190853.000,5926.2838,N,02444.7415,E,1,6,1.33,44.4,M,19.8,M,,*61
$GPGGA,190854.000,5926.2838,N,02444.7416,E,1,6,1.33,44.7,M,19.8,M,,*66
$GPGGA,190855.000,5926.2837,N,02444.7417,E,1,6,1.33,45.1,M,19.8,M,,*6E
$GPGGA,190856.000,5926.2837,N,02444.7417,E,1,6,1.33,45.5,M,19.8,M,,*69
$GPGGA,190857.000,5926.2837,N,02444.7417,E,1,6,1.33,45.8,M,19.8,M,,*65
$GPGGA,190858.000,5926.2837,N,02444.7417,E,1,6,1.33,46.1,M,19.8,M,,*60
$GPGGA,190859.000,5926.2836,N,02444.7418,E,1,6,1.33,46.4,M,19.8,M,,*6A
$GPGGA,190900.000,5926.2836,N,02444.7417,E,1,6,1.33,46.7,M,19.8,M,,*6B
$GPGGA,190901.000,5926.2836,N,02444.7417,E,1,6,1.33,47.0,M,19.8,M,,*6C
$GPGGA,190902.000,5926.2835,N,02444.7416,E,1,6,1.33,47.2,M,19.8,M,,*6F
$GPGGA,190903.000,5926.2835,N,02444.7415,E,1,6,1.33,47.5,M,19.8,M,,*6A
$GPGGA,190904.000,5926.2835,N,02444.7414,E,1,6,1.33,47.7,M,19.8,M,,*6E
$GPGGA,190905.000,5926.2835,N,02444.7413,E,1,6,1.33,47.9,M,19.8,M,,*66
$GPGGA,190906.000,5926.2835,N,02444.7413,E,1,6,1.33,48.1,M,19.8,M,,*62
$GPGGA,190907.000,5926.2835,N,02444.7413,E,1,6,1.33,48.2,M,19.8,M,,*60
$GPGGA,190908.000,5926.2835,N,02444.7413,E,1,6,1.33,48.3,M,19.8,M,,*6E
$GPGGA,190909.000,5926.2835,N,02444.7414,E,1,6,1.33,48.4,M,19.8,M,,*6F
$GPGGA,190910.000,5926.2835,N,02444.7414,E,1,6,1.33,48.5,M,19.8,M,,*66
$GPGGA,190911.000,5926.2835,N,02444.7415,E,1,6,1.33,48.5,M,19.8,M,,*66
$GPGGA,190912.000,5926.2835,N,02444.7415,E,1,6,1.33,48.6,M,19.8,M,,*66
$GPGGA,190913.000,5926.2835,N,02444.7415,E,1,6,1.33,48.6,M,19.8,M,,*67
$GPGGA,190914.000,5926.2835,N,02444.7415,E,1,6,1.33,48.5,M,19.8,M,,*63
$GPGGA,190915.000,5926.2836,N,02444.7416,E,1,6,1.33,48.5,M,19.8,M,,*62
$GPGGA,190916.000,5926.2836,N,02444.7416,E,1,6,1.33,48.4,M,19.8,M,,*60
$GPGGA,190917.000,5926.2836,N,02444.7417,E,1,6,1.33,48.3,M,19.8,M,,*67
$GPGGA,190918.000,5926.2837,N,02444.7417,E,1,6,1.33,48.2,M,19.8,M,,*68
$GPGGA,190919.000,5926.2838,N,02444.7418,E,1,6,1.33,48.1,M,19.8,M,,*6A
$GPGGA,190920.000,5926.2839,N,02444.7418,E,1,6,1.33,48.0,M,19.8,M,,*60
$GPGGA,190921.000,5926.2840,N,02444.7419,E,1,6,1.33,47.8,M,19.8,M,,*69
$GPGGA,190922.000,5926.2841,N,02444.7419,E,1,6,1.33,47.7,M,19.8,M,,*64
$GPGGA,190923.000,5926.2842,N,02444.7420,E,1,6,1.33,47.5,M,19.8,M,,*6E
$GPGGA,190924.000,5926.2843,N,02444.7420,E,1,6,1.33,47.4,M,19.8,M,,*69
$GPGGA,190925.000,5926.2845,N,02444.7420,E,1,6,1.33,47.3,M,19.8,M,,*69
$GPGGA,190926.000,5926.2846,N,02444.7420,E,1,6,1.33,47.1,M,19.8,M,,*6B
$GPGGA,190927.000,5926.2847,N,02444.7420,E,1,6,1.33,47.0,M,19.8,M,,*6A
$GPGGA,190928.000,5926.2848,N,02444.7420,E,1,6,1.33,46.9,M,19.8,M,,*62
$GPGGA,190929.000,5926.2848,N,02444.7420,E,1,6,1.33,46.8,M,19.8,M,,*62
$GPGGA,190930.000,5926.2849,N,02444.7419,E,1,6,1.33,46.6,M,19.8,M,,*6F
$GPGGA,190931.000,5926.2849,N,02444.7419,E,1,6,1.33,46.5,M,19.8,M,,*6D
$GPGGA,190932.000,5926.2849,N,02444.7419,E,1,6,1.33,46.5,M,19.8,M,,*6E
$GPGGA,190933.000,5926.2850,N,02444.7418,E,1,6,1.33,46.4,M,19.8,M,,*67
$GPGGA,190934.000,5926.2850,N,02444.7418,E,1,6,1.33,46.3,M,19.8,M,,*67
$GPGGA,190935.000,5926.2850,N,02444.7418,E,1,6,1.33,46.3,M,19.8,M,,*66
$GPGGA,190936.000,5926.2850,N,02444.7418,E,1,6,1.33,46.2,M,19.8,M,,*64
$GPGGA,190937.000,5926.2850,N,02444.7418,E,1,6,1.33,46.2,M,19.8,M,,*65
$GPGGA,190938.000,5926.2850,N,02444.7418,E,1,6,1.33,46.1,M,19.8,M,,*69
$GPGGA,190939.000,5926.2851,N,02444.7417,E,1,6,1.33,46.1,M,19.8,M,,*66
$GPGGA,190940.000,5926.2851,N,02444.7417,E,1,6,1.33,46.1,M,19.8,M,,*68
$GPGGA,190941.000,5926.2851,N,02444.7416,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190942.000,5926.2851,N,02444.7415,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190943.000,5926.2851,N,02444.7414,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190944.000,5926.2851,N,02444.7413,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190945.000,5926.2851,N,02444.7412,E,1,6,1.33,45.9,M,19.8,M,,*63
$GPGGA,190946.000,5926.2851,N,02444.7411,E,1,6,1.33,45.9,M,19.8,M,,*63
$GPGGA,190947.000,5926.2851,N,02444.7410,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190948.000,5926.2851,N,02444.7409,E,1,6,1.33,46.0,M,19.8,M,,*6E
$GPGGA,190949.000,5926.2851,N,02444.7408,E,1,6,1.33,46.0,M,19.8,M,,*6E
$GPGGA,190950.000,5926.2851,N,02444.7407,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190951.000,5926.2851,N,02444.7406,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190952.000,5926.2851,N,02444.7405,E,1,6,1.33,46.0,M,19.8,M,,*69
$GPGGA,190953.000,5926.2851,N,02444.7403,E,1,6,1.33,46.0,M,19.8,M,,*6E
$GPGGA,190954.000,5926.2851,N,02444.7402,E,1,6,1.33,46.1,M,19.8,M,,*69
$GPGGA,190955.000,5926.2850,N,02444.7401,E,1,6,1.33,46.1,M,19.8,M,,*6A
$GPGGA,190956.000,5926.2850,N,02444.7400,E,1,6,1.33,46.1,M,19.8,M,,*68
$GPGGA,190957.000,5926.2850,N,02444.7398,E,1,6,1.33,46.1,M,19.8,M,,*6F
$GPGGA,190958.000,5926.2850,N,02444.7397,E,1,6,1.33,46.1,M,19.8,M,,*6F
$GPGGA,190959.000,5926.2850,N,02444.7395,E,1,6,1.33,46.2,M,19.8,M,,*6F
$GPGGA,191000.000,5926.2850,N,02444.7394,E,1,6,1.33,46.2,M,19.8,M,,*6A
$GPGGA,191001.000,5926.2850,N,02444.7392,E,1,6,1.33,46.2,M,19.8,M,,*6D
$GPGGA,191002.000,5926.2850,N,02444.7391,E,1,6,1.33,46.2,M,19.8,M,,*6D
$GPGGA,191003.000,5926.2850,N,02444.7389,E,1,6,1.33,46.2,M,19.8,M,,*65
$GPGGA,191004.000,5926.2850,N,02444.7387,E,1,6,1.33,46.2,M,19.8,M,,*6C
$GPGGA,191005.000,5926.2850,N,02444.7385,E,1,6,1.33,46.2,M,19.8,M,,*6F
$GPGGA,191006.000,5926.2850,N,02444.7383,E,1,6,1.33,46.2,M,19.8,M,,*6A
$GPGGA,191007.000,5926.2850,N,02444.7381,E,1,6,1.33,46.2,M,19.8,M,,*69
$GPGGA,191008.000,5926.2850,N,02444.7379,E,1,6,1.33,46.1,M,19.8,M,,*62
$GPGGA,191009.000,5926.2850,N,02444.7376,E,1,6,1.33,46.1,M,19.8,M,,*6C
$GPGGA,191010.000,5926.2850,N,02444.7374,E,1,6,1.33,46.1,M,19.8,M,,*66
$GPGGA,191011.000,5926.2849,N,02444.7372,E,1,6,1.33,46.1,M,19.8,M,,*69
$GPGGA,191012.000,5926.2849,N,02444.7369,E,1,6,1.33,46.0,M,19.8,M,,*61
$GPGGA,191013.000,5926.2849,N,02444.7367,E,1,6,1.33,46.0,M,19.8,M,,*6E
$GPGGA,191014.000,5926.2849,N,02444.7365,E,1,6,1.33,45.9,M,19.8,M,,*61
$GPGGA,191015.000,5926.2849,N,02444.7363,E,1,6,1.33,45.9,M,19.8,M,,*66
$GPGGA,191016.000,5926.2849,N,02444.7361,E,1,6,1.33,45.8,M,19.8,M,,*66
$GPGGA,191017.000,5926.2849,N,02444.7359,E,1,6,1.33,45.8,M,19.8,M,,*6C
$GPGGA,191018.000,5926.2849,N,02444.7357,E,1,6,1.33,45.7,M,19.8,M,,*62
$GPGGA,191019.000,5926.2849,N,02444.7355,E,1,6,1.33,45.7,M,19.8,M,,*61
$GPGGA,191020.000,5926.2849,N,02444.7353,E,1,6,1.33,45.6,M,19.8,M,,*6C
$GPGGA,191021.000,5926.2849,N,02444.7351,E,1,6,1.33,45.6,M,19.8,M,,*6F
$GPGGA,191022.000,5926.2849,N,02444.7349,E,1,6,1.33,45.6,M,19.8,M,,*65
$GPGGA,191023.000,5926.2848,N,02444.7346,E,1,6,1.33,45.5,M,19.8,M,,*69
$GPGGA,191024.000,5926.2848,N,02444.7343,E,1,6,1.33,45.5,M,19.8,M,,*6B
$GPGGA,191025.000,5926.2848,N,02444.7341,E,1,6,1.33,45.5,M,19.8,M,,*68
$GPGGA,191026.000,5926.2848,N,02444.7338,E,1,6,1.33,45.5,M,19.8,M,,*65
$GPGGA,191027.000,5926.2847,N,02444.7335,E,1,6,1.33,45.4,M,19.8,M,,*67
$GPGGA,191028.000,5926.2847,N,02444.7333,E,1,6,1.33,45.4,M,19.8,M,,*6E
$GPGGA,191029.000,5926.2847,N,02444.7330,E,1,6,1.33,45.4,M,19.8,M,,*6C
$GPGGA,191030.000,5926.2847,N,02444.7328,E,1,6,1.33,45.4,M,19.8,M,,*6D
$GPGGA,191031.000,5926.2846,N,02444.7324,E,1,6,1.33,45.4,M,19.8,M,,*61
$GPGGA,191032.000,5926.2846,N,02444.7317,E,1,6,1.33,45.6,M,19.8,M,,*60
$GPGGA,191033.000,5926.2846,N,02444.7307,E,1,6,1.33,45.6,M,19.8,M,,*60
$GPGGA,191034.000,5926.2845,N,02444.7301,E,1,6,1.33,45.4,M,19.8,M,,*60
$GPGGA,191035.000,5926.2847,N,02444.7303,E,1,6,1.33,45.4,M,19.8,M,,*61
$GPGGA,191036.000,5926.2849,N,02444.7302,E,1,6,1.33,45.5,M,19.8,M,,*6C
$GPGGA,191037.000,5926.2850,N,02444.7295,E,1,6,1.33,45.5,M,19.8,M,,*6A
$GPGGA,191038.000,5926.2850,N,02444.7291,E,1,6,1.33,45.2,M,19.8,M,,*66
$GPGGA,191039.000,5926.2850,N,02444.7289,E,1,6,1.33,45.2,M,19.8,M,,*6E
$GPGGA,191040.000,5926.2850,N,02444.7286,E,1,6,1.33,45.2,M,19.8,M,,*6F
$GPGGA,191041.000,5926.2849,N,02444.7283,E,1,6,1.33,45.2,M,19.8,M,,*63
$GPGGA,191042.000,5926.2849,N,02444.7281,E,1,6,1.33,45.2,M,19.8,M,,*62
$GPGGA,191043.000,5926.2849,N,02444.7279,E,1,6,1.33,45.2,M,19.8,M,,*64
$GPGGA,191044.000,5926.2849,N,02444.7277,E,1,6,1.33,45.2,M,19.8,M,,*6D
$GPGGA,191045.000,5926.2849,N,02444.7275,E,1,6,1.33,45.2,M,19.8,M,,*6E
$GPGGA,191046.000,5926.2849,N,02444.7273,E,1,6,1.33,45.2,M,19.8,M,,*6B
$GPGGA,191047.000,5926.2849,N,02444.7272,E,1,6,1.33,45.2,M,19.8,M,,*6B
$GPGGA,191048.000,5926.2848,N,02444.7270,E,1,6,1.33,45.2,M,19.8,M,,*67
$GPGGA,191049.000,5926.2848,N,02444.7269,E,1,6,1.33,45.2,M,19.8,M,,*6E
$GPGGA,191050.000,5926.2848,N,02444.7268,E,1,6,1.33,45.2,M,19.8,M,,*67
$GPGGA,191051.000,5926.2848,N,02444.7267,E,1,6,1.33,45.2,M,19.8,M,,*69
$GPGGA,191052.000,5926.2848,N,02444.7267,E,1,5,1.44,45.3,M,19.8,M,,*68
$GPGGA,191053.000,5926.2848,N,02444.7266,E,1,5,1.45,45.3,M,19.8,M,,*69
$GPGGA,191054.000,5926.2848,N,02444.7266,E,1,6,1.33,45.3,M,19.8,M,,*6C
$GPGGA,191055.000,5926.2848,N,02444.7266,E,1,6,1.33,45.3,M,19.8,M,,*6D
$GPGGA,191056.000,5926.2848,N,02444.7265,E,1,6,1.33,45.3,M,19.8,M,,*6D
$GPGGA,191057.000,5926.2849,N,02444.7265,E,1,6,1.33,45.3,M,19.8,M,,*6D
$GPGGA,191058.000,5926.2849,N,02444.7265,E,1,6,1.33,45.3,M,19.8,M,,*62
$GPGGA,191059.000,5926.2849,N,02444.7264,E,1,6,1.33,45.3,M,19.8,M,,*62
$GPGGA,191100.000,5926.2849,N,02444.7264,E,1,6,1.33,45.2,M,19.8,M,,*6E
$GPGGA,191101.000,5926.2849,N,02444.7263,E,1,6,1.33,45.2,M,19.8,M,,*68
$GPGGA,191102.000,5926.2849,N,02444.7264,E,1,6,1.33,45.2,M,19.8,M,,*6C
$GPGGA,191103.000,5926.2849,N,02444.7264,E,1,6,1.33,45.1,M,19.8,M,,*6E
$GPGGA,191104.000,5926.2849,N,02444.7266,E,1,6,1.33,45.0,M,19.8,M,,*6A
$GPGGA,191105.000,5926.2850,N,02444.7267,E,1,6,1.33,44.9,M,19.8,M,,*6A
$GPGGA,191106.000,5926.2850,N,02444.7269,E,1,6,1.33,44.8,M,19.8,M,,*66
$GPGGA,191107.000,5926.2850,N,02444.7271,E,1,6,1.33,44.7,M,19.8,M,,*61
$GPGGA,191108.000,5926.2851,N,02444.7272,E,1,6,1.33,44.5,M,19.8,M,,*6E
$GPGGA,191109.000,5926.2851,N,02444.7274,E,1,6,1.33,44.4,M,19.8,M,,*68
$GPGGA,191110.000,5926.2851,N,02444.7275,E,1,6,1.33,44.2,M,19.8,M,,*67
$GPGGA,191111.000,5926.2851,N,02444.7276,E,1,6,1.33,44.0,M,19.8,M,,*67
$GPGGA,191112.000,5926.2852,N,02444.7277,E,1,6,1.33,43.9,M,19.8,M,,*68
$GPGGA,191113.000,5926.2852,N,02444.7278,E,1,6,1.33,43.7,M,19.8,M,,*68
$GPGGA,191114.000,5926.2852,N,02444.7279,E,1,6,1.33,43.5,M,19.8,M,,*6C
$GPGGA,191115.000,5926.2853,N,02444.7281,E,1,6,1.33,43.4,M,19.8,M,,*6A
$GPGGA,191116.000,5926.2853,N,02444.7282,E,1,6,1.33,43.2,M,19.8,M,,*6C
$GPGGA,191117.000,5926.2853,N,02444.7284,E,1,6,1.33,43.0,M,19.8,M,,*69
$GPGGA,191118.000,5926.2854,N,02444.7285,E,1,6,1.33,42.9,M,19.8,M,,*68
$GPGGA,191119.000,5926.2854,N,02444.7286,E,1,6,1.33,42.7,M,19.8,M,,*64
$GPGGA,191120.000,5926.2854,N,02444.7287,E,1,6,1.33,42.5,M,19.8,M,,*6D
$GPGGA,191121.000,5926.2855,N,02444.7288,E,1,6,1.33,42.4,M,19.8,M,,*63
$GPGGA,191122.000,5926.2855,N,02444.7289,E,1,6,1.33,42.2,M,19.8,M,,*67
$GPGGA,191123.000,5926.2855,N,02444.7290,E,1,6,1.33,42.0,M,19.8,M,,*6C
$GPGGA,191124.000,5926.2856,N,02444.7290,E,1,6,1.33,41.8,M,19.8,M,,*63
$GPGGA,191125.000,5926.2856,N,02444.7291,E,1,6,1.33,41.7,M,19.8,M,,*6C
$GPGGA,191126.000,5926.2856,N,02444.7291,E,1,6,1.33,41.5,M,19.8,M,,*6D
$GPGGA,191127.000,5926.2856,N,02444.7291,E,1,6,1.33,41.3,M,19.8,M,,*6A
$GPGGA,191128.000,5926.2856,N,02444.7291,E,1,6,1.33,41.2,M,19.8,M,,*64
$GPGGA,191129.000,5926.2857,N,02444.7291,E,1,6,1.33,41.0,M,19.8,M,,*66
$GPGGA,191130.000,5926.2857,N,02444.7292,E,1,6,1.33,40.8,M,19.8,M,,*64
