$GPRMC,193635.000,A,5926.2897,N,02444.7366,E,0.03,349.56,061011,,,A*62
$GPRMC,193636.000,A,5926.2896,N,02444.7365,E,0.02,349.56,061011,,,A*62
$GPRMC,193637.000,A,5926.2896,N,02444.7365,E,0.02,349.56,061011,,,A*63
$GPRMC,193638.000,A,5926.2896,N,02444.7365,E,0.01,349.56,061011,,,A*6F
$GPRMC,193639.000,A,5926.2896,N,02444.7365,E,0.02,349.56,061011,,,A*6D
$GPRMC,193640.000,A,5926.2896,N,02444.7365,E,0.02,349.56,061011,,,A*63
$GPRMC,193641.000,A,5926.2896,N,02444.7365,E,0.01,349.56,061011,,,A*61
$GPRMC,193642.000,A,5926.2896,N,02444.7365,E,0.01,349.56,061011,,,A*62
$GPRMC,193643.000,A,5926.2896,N,02444.7365,E,0.00,349.56,061011,,,A*62
$GPRMC,193644.000,A,5926.2896,N,02444.7365,E,0.01,349.56,061011,,,A*64
$GPRMC,193645.000,A,5926.2896,N,02444.7365,E,0.00,349.56,061011,,,A*64
$GPRMC,193646.000,A,5926.2896,N,02444.7365,E,0.02,349.56,061011,,,A*65
$GPRMC,193647.000,A,5926.2896,N,02444.7365,E,0.01,349.56,061011,,,A*67
$GPRMC,193648.000,A,5926.2896,N,02444.7365,E,0.03,349.56,061011,,,A*6A
$GPRMC,193649.000,A,5926.2895,N,02444.7365,E,0.06,349.56,061011,,,A*6D
$GPRMC,193650.000,A,5926.2895,N,02444.7365,E,0.09,349.56,061011,,,A*6A
$GPRMC,193651.000,A,5926.2895,N,02444.7365,E,0.11,349.56,061011,,,A*62
$GPRMC,193652.000,A,5926.2895,N,02444.7365,E,0.07,349.56,061011,,,A*66
$GPRMC,193653.000,A,5926.2895,N,02444.7364,E,0.09,349.56,061011,,,A*68
$GPRMC,193654.000,A,5926.2894,N,02444.7364,E,0.10,349.56,061011,,,A*66
$GPRMC,193655.000,A,5926.2894,N,02444.7364,E,0.10,349.56,061011,,,A*67
$GPRMC,193656.000,A,5926.2894,N,02444.7363,E,0.12,349.56,061011,,,A*61
$GPRMC,193657.000,A,5926.2894,N,02444.7363,E,0.11,349.56,061011,,,A*63
$GPRMC,193658.000,A,5926.2893,N,02444.7363,E,0.12,349.56,061011,,,A*68
$GPRMC,193659.000,A,5926.2893,N,02444.7362,E,0.12,349.56,061011,,,A*68
$GPRMC,193700.000,A,5926.2893,N,02444.7362,E,0.12,349.56,061011,,,A*65
$GPRMC,193701.000,A,5926.2892,N,02444.7362,E,0.14,349.56,061011,,,A*63
$GPRMC,193702.000,A,5926.2892,N,02444.7362,E,0.18,349.56,061011,,,A*6C
$GPRMC,193703.000,A,5926.2891,N,02444.7363,E,0.20,349.56,061011,,,A*64
$GPRMC,193704.000,A,5926.2891,N,02444.7363,E,0.21,349.56,061011,,,A*62
$GPRMC,193705.000,A,5926.2890,N,02444.7363,E,0.20,349.56,061011,,,A*63
$GPRMC,193706.000,A,5926.2889,N,02444.7363,E,0.19,349.56,061011,,,A*62
$GPRMC,193707.000,A,5926.2889,N,02444.7363,E,0.21,181.22,061011,,,A*6D
$GPRMC,193708.000,A,5926.2888,N,02444.7363,E,0.19,180.92,061011,,,A*62
$GPRMC,193709.000,A,5926.2888,N,02444.7363,E,0.18,181.25,061011,,,A*6F
$GPRMC,193710.000,A,5926.2887,N,02444.7363,E,0.15,181.78,061011,,,A*6D
$GPRMC,193711.000,A,5926.2887,N,02444.7363,E,0.16,181.83,061011,,,A*6B
$GPRMC,193712.000,A,5926.2886,N,02444.7363,E,0.15,181.83,061011,,,A*6A
$GPRMC,193713.000,A,5926.2886,N,02444.7363,E,0.13,181.83,061011,,,A*6D
$GPRMC,193714.000,A,5926.2886,N,02444.7363,E,0.12,181.83,061011,,,A*6B
$GPRMC,193715.000,A,5926.2885,N,02444.7363,E,0.06,181.83,061011,,,A*6C
$GPRMC,193716.000,A,5926.2886,N,02444.7363,E,0.04,181.83,061011,,,A*6E
$GPRMC,193717.000,A,5926.2886,N,02444.7363,E,0.10,181.83,061011,,,A*6A
$GPRMC,193718.000,A,5926.2886,N,02444.7363,E,0.16,181.83,061011,,,A*63
$GPRMC,193719.000,A,5926.2887,N,02444.7363,E,0.21,181.83,061011,,,A*67
$GPRMC,193720.000,A,5926.2887,N,02444.7363,E,0.22,181.83,061011,,,A*6E
$GPRMC,193721.000,A,5926.2888,N,02444.7363,E,0.22,181.83,061011,,,A*60
$GPRMC,193722.000,A,5926.2889,N,02444.7363,E,0.22,181.83,061011,,,A*62
$GPRMC,193723.000,A,5926.2889,N,02444.7363,E,0.24,181.83,061011,,,A*65
$GPRMC,193724.000,A,5926.2890,N,02444.7363,E,0.19,181.83,061011,,,A*64
$GPRMC,193725.000,A,5926.2890,N,02444.7364,E,0.15,181.83,061011,,,A*6E
$GPRMC,193726.000,A,5926.2891,N,02444.7364,E,0.16,181.83,061011,,,A*6F
$GPRMC,193727.000,A,5926.2891,N,02444.7365,E,0.18,181.83,061011,,,A*61
$GPRMC,193728.000,A,5926.2892,N,02444.7365,E,0.17,181.83,061011,,,A*62
$GPRMC,193729.000,A,5926.2892,N,02444.7366,E,0.18,181.83,061011,,,A*6F
$GPRMC,193730.000,A,5926.2892,N,02444.7366,E,0.18,181.83,061011,,,A*67
$GPRMC,193731.000,A,5926.2893,N,02444.7367,E,0.15,181.83,061011,,,A*6B
$GPRMC,193732.000,A,5926.2893,N,02444.7367,E,0.14,181.83,061011,,,A*69
$GPRMC,193733.000,A,5926.2893,N,02444.7367,E,0.14,181.83,061011,,,A*68
$GPRMC,193734.000,A,5926.2894,N,02444.7368,E,0.19,181.83,061011,,,A*6A
$GPRMC,193735.000,A,5926.2895,N,02444.7368,E,0.25,181.83,061011,,,A*65
$GPRMC,193736.000,A,5926.2895,N,02444.7369,E,0.23,20.85,061011,,,A*5D
$GPRMC,193737.000,A,5926.2896,N,02444.7369,E,0.23,22.46,061011,,,A*52
$GPRMC,193738.000,A,5926.2896,N,02444.7370,E,0.26,22.05,061011,,,A*57
$GPRMC,193739.000,A,5926.2897,N,02444.7370,E,0.33,19.91,061011,,,A*56
$GPRMC,193740.000,A,5926.2898,N,02444.7371,E,0.38,17.48,061011,,,A*57
$GPRMC,193741.000,A,5926.2899,N,02444.7371,E,0.38,15.50,061011,,,A*5C
$GPRMC,193742.000,A,5926.2901,N,02444.7371,E,0.39,14.41,061011,,,A*5F
$GPRMC,193743.000,A,5926.2902,N,02444.7372,E,0.43,14.25,061011,,,A*51
$GPRMC,193744.000,A,5926.2903,N,02444.7373,E,0.47,14.43,061011,,,A*52
$GPRMC,193745.000,A,5926.2904,N,02444.7374,E,0.47,14.95,061011,,,A*58
$GPRMC,193746.000,A,5926.2906,N,02444.7374,E,0.47,15.39,061011,,,A*5E
$GPRMC,193747.000,A,5926.2907,N,02444.7375,E,0.45,15.68,061011,,,A*59
$GPRMC,193748.000,A,5926.2908,N,02444.7376,E,0.41,16.01,061011,,,A*52
$GPRMC,193749.000,A,5926.2909,N,02444.7377,E,0.41,15.77,061011,,,A*51
$GPRMC,193750.000,A,5926.2910,N,02444.7377,E,0.37,15.46,061011,,,A*52
$GPRMC,193751.000,A,5926.2911,N,02444.7378,E,0.34,15.32,061011,,,A*5D
$GPRMC,193752.000,A,5926.2912,N,02444.7378,E,0.36,15.08,061011,,,A*56
$GPRMC,193753.000,A,5926.2913,N,02444.7379,E,0.34,14.79,061011,,,A*52
$GPRMC,193754.000,A,5926.2914,N,02444.7379,E,0.33,14.76,061011,,,A*5A
$GPRMC,193755.000,A,5926.2915,N,02444.7380,E,0.33,15.33,061011,,,A*5C
$GPRMC,193756.000,A,5926.2915,N,02444.7381,E,0.33,16.72,061011,,,A*58
$GPRMC,193757.000,A,5926.2916,N,02444.7381,E,0.32,17.82,061011,,,A*55
$GPRMC,193758.000,A,5926.2917,N,02444.7382,E,0.32,18.28,061011,,,A*57
$GPRMC,193759.000,A,5926.2918,N,02444.7382,E,0.33,18.04,061011,,,A*56
$GPRMC,193800.000,A,5926.2919,N,02444.7383,E,0.33,17.01,061011,,,A*5F
$GPRMC,193801.000,A,5926.2920,N,02444.7383,E,0.32,15.44,061011,,,A*56
$GPRMC,193802.000,A,5926.2921,N,02444.7383,E,0.31,13.35,061011,,,A*57
$GPRMC,193803.000,A,5926.2921,N,02444.7383,E,0.28,11.44,061011,,,A*5A
$GPRMC,193804.000,A,5926.2922,N,02444.7383,E,0.26,10.08,061011,,,A*59
$GPRMC,193805.000,A,5926.2923,N,02444.7383,E,0.31,8.35,061011,,,A*68
$GPRMC,193806.000,A,5926.2924,N,02444.7383,E,0.32,6.68,061011,,,A*69
$GPRMC,193807.000,A,5926.2925,N,02444.7383,E,0.36,4.89,061011,,,A*60
$GPRMC,193808.000,A,5926.2926,N,02444.7383,E,0.37,3.44,061011,,,A*6B
$GPRMC,193809.000,A,5926.2927,N,02444.7383,E,0.42,2.68,061011,,,A*66
$GPRMC,193810.000,A,5926.2928,N,02444.7383,E,0.38,1.57,061011,,,A*63
$GPRMC,193811.000,A,5926.2929,N,02444.7383,E,0.33,0.51,061011,,,A*6F
$GPRMC,193812.000,A,5926.2930,N,02444.7383,E,0.32,359.13,061011,,,A*6C
$GPRMC,193813.000,A,5926.2931,N,02444.7383,E,0.31,359.47,061011,,,A*6E
$GPRMC,193814.000,A,5926.2932,N,02444.7383,E,0.28,0.41,061011,,,A*6B
$GPRMC,193815.000,A,5926.2932,N,02444.7383,E,0.25,1.98,061011,,,A*62
$GPRMC,193816.000,A,5926.2933,N,02444.7384,E,0.18,4.89,061011,,,A*6C
$GPRMC,193817.000,A,5926.2933,N,02444.7384,E,0.15,8.16,061011,,,A*6A
$GPRMC,193818.000,A,5926.2934,N,02444.7384,E,0.14,10.61,061011,,,A*5A
$GPRMC,193819.000,A,5926.2934,N,02444.7384,E,0.12,12.29,061011,,,A*53
$GPRMC,193820.000,A,5926.2934,N,02444.7385,E,0.11,13.08,061011,,,A*59
$GPRMC,193821.000,A,5926.2935,N,02444.7385,E,0.12,13.06,061011,,,A*54
$GPRMC,193822.000,A,5926.2935,N,02444.7385,E,0.12,13.06,061011,,,A*57
$GPRMC,193823.000,A,5926.2935,N,02444.7385,E,0.11,13.06,061011,,,A*55
$GPRMC,193824.000,A,5926.2935,N,02444.7385,E,0.07,13.06,061011,,,A*55
$GPRMC,193825.000,A,5926.2936,N,02444.7385,E,0.06,13.06,061011,,,A*56
$GPRMC,193826.000,A,5926.2936,N,02444.7385,E,0.06,13.06,061011,,,A*55
